route,stop,lat,lon,distance_to_next_stop(km),duration(min)
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,OB,30.190444,-97.94728,0.278,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,CQ,30.189098,-97.948961,0.453,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,TP,30.185222,-97.94889,0.495,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,BA,30.182317,-97.945281,0.827,2.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,MI,30.17783,-97.940183,0.214,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,RC,30.177562,-97.938415,0.255,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,LO,30.176817,-97.936331,1.748,3.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,WC,30.16462,-97.939204,0.169,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,OC,30.163426,-97.940274,0.525,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,BM,30.160904,-97.939523,0.04,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,SJ,30.161239,-97.93942,0.03,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,ZS,30.161509,-97.939383,0.145,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,VD,30.160534,-97.940143,0.216,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,RK,30.160057,-97.94169,0.292,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,QE,30.158755,-97.939515,1.549,3.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,XQ,30.153949,-97.936183,0.188,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,YA,30.154909,-97.93526,0.327,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,WQ,30.157004,-97.933116,0.728,2.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,JR,30.152163,-97.934157,0.115,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,FH,30.152103,-97.935307,0.042,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,ZO,30.152201,-97.935732,0.164,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,GZ,30.152616,-97.936959,1.679,3.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,UY,30.159448,-97.937655,0.191,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,UA,30.161149,-97.937786,2.464,4.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,WL,30.163421,-97.944896,1.007,3.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,NU,30.156694,-97.947551,0.095,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,WI,30.156254,-97.948389,0.557,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,BN,30.152007,-97.950174,0.388,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,JF,30.152141,-97.95341,1.46,4.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,BY,30.152222,-97.943326,2.573,6.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,YK,30.171127,-97.949226,0.359,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,XP,30.173201,-97.951405,1.644,3.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,MK,30.167476,-97.943903,0.643,2.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,IF,30.172784,-97.943039,0.144,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,SP,30.173181,-97.944212,0.645,2.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,LL,30.177897,-97.94616,0.558,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,RS,30.176807,-97.948637,1.247,3.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,PL,30.178642,-97.956605,0.162,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,GY,30.179965,-97.956717,0.26,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,WS,30.180256,-97.958968,9.984,17.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,IT,30.18357,-97.962319,0.303,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,EA,30.184254,-97.960034,0.963,2.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,GN,30.191299,-97.962777,0.388,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,NE,30.191037,-97.965845,4.857,10.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,UJ,30.193727,-97.959976,4.695,9.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,XG,30.187846,-97.970157,0.692,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,HK,30.182073,-97.967558,0.117,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,EF,30.181207,-97.966867,2.349,4.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,GT,30.168977,-97.969776,0.236,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,JI,30.168386,-97.967697,0.413,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,LI,30.167525,-97.964423,1.132,2.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,RU,30.166041,-97.957919,0.056,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,JG,30.165699,-97.95749,1.071,2.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,LV,30.169392,-97.956195,0.358,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,QO,30.168921,-97.953088,2.173,5.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,DI,30.156002,-97.958303,1.682,3.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,KK,30.159572,-97.967783,0.054,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,FR,30.15909,-97.967775,3.815,9.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,UM,30.133717,-97.957184,0.95,2.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,ZC,30.129676,-97.96375,1.004,3.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,LM,30.130253,-97.956702,0.944,2.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,BG,30.134355,-97.961239,0.82,2.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,QD,30.137574,-97.957124,0.115,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,DO,30.13654,-97.957135,0.299,1.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,HE,30.136253,-97.959356,0.156,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,EQ,30.136697,-97.960858,0.11,0.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,EK,30.137279,-97.961708,2.947,7.0
RouteID_9ea87ee2-867b-4cc0-ab72-f76d8389182a,YU,30.131237,-97.970785,52.305,45.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,AP,30.445236,-97.709418,42.328,38.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,QM,30.321827,-97.99694,0.043,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,BM,30.321467,-97.996774,0.112,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,VJ,30.321638,-97.99599,0.034,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,ZJ,30.321906,-97.995819,0.142,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,YL,30.320981,-97.996426,0.287,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,KQ,30.319526,-97.994506,0.11,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,WC,30.320338,-97.993857,0.077,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,KL,30.320788,-97.994162,0.045,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,PF,30.320997,-97.994547,0.164,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,AO,30.320182,-97.993143,0.146,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,WO,30.319613,-97.991941,0.345,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,LD,30.321742,-97.99325,0.579,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,KI,30.323772,-97.992635,0.03,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,HB,30.323691,-97.992937,0.335,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,WT,30.325829,-97.993464,0.06,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,AG,30.325834,-97.994088,0.569,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,BN,30.322175,-97.991926,0.219,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,ZA,30.323171,-97.989956,0.192,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,LM,30.324373,-97.990021,0.192,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,IQ,30.323487,-97.988693,0.079,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,EF,30.323384,-97.987883,0.066,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,MG,30.323143,-97.987255,0.095,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,LA,30.322765,-97.986369,0.06,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,WH,30.322529,-97.985805,0.134,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,RX,30.322,-97.98455,0.062,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,JW,30.322236,-97.985132,0.612,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,GT,30.321703,-97.990177,0.278,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,YT,30.32217,-97.98781,0.545,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,KN,30.320787,-97.984654,0.132,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,OF,30.320745,-97.983597,0.105,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,GN,30.320833,-97.982534,0.036,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,TR,30.320951,-97.98218,0.072,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,KR,30.321305,-97.981835,0.252,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,OD,30.31921,-97.980839,0.031,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,HL,30.319466,-97.980966,0.253,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,EB,30.32078,-97.97988,0.327,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,TX,30.32134,-97.980993,0.271,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,XJ,30.322674,-97.979652,0.156,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,WK,30.322361,-97.978832,0.148,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,EM,30.323413,-97.978598,0.391,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,ZI,30.325174,-97.979957,0.062,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,OU,30.325435,-97.980533,0.092,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,HU,30.325043,-97.979687,1.139,3.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,DV,30.317846,-97.976915,0.424,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,OO,30.320502,-97.978623,0.114,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,YO,30.321317,-97.977895,0.185,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,KZ,30.322797,-97.977064,0.109,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,YH,30.323584,-97.976439,0.09,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,AJ,30.324004,-97.97584,0.095,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,KT,30.324861,-97.9759,0.25,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,PQ,30.32317,-97.976895,0.108,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,CP,30.322253,-97.977264,0.203,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,VW,30.320667,-97.976829,0.287,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,CD,30.31875,-97.977127,0.093,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,AK,30.318915,-97.976232,0.232,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,BO,30.318257,-97.974535,0.141,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,JH,30.31774,-97.973219,0.251,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,OC,30.317179,-97.971379,0.442,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,RE,30.319137,-97.973605,0.189,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,RS,30.320815,-97.973904,0.066,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,PM,30.32131,-97.974079,0.248,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,NS,30.322949,-97.974275,0.131,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,XD,30.32205,-97.973399,0.785,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,VN,30.319357,-97.971381,0.144,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,FW,30.320293,-97.971851,0.115,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,NK,30.320692,-97.970886,0.063,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,KP,30.320262,-97.970989,0.037,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,WI,30.320341,-97.970697,0.912,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,VZ,30.321911,-97.963585,0.249,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,CR,30.321868,-97.966148,0.715,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,NO,30.318412,-97.965684,0.107,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,XO,30.31855,-97.96484,0.166,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,FT,30.317364,-97.965861,0.144,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,GB,30.316244,-97.966603,0.301,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,NA,30.313688,-97.966,0.105,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,XH,30.31453,-97.966234,0.124,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,SG,30.315613,-97.966548,0.323,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,SC,30.318221,-97.96713,0.073,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,XT,30.318783,-97.967523,0.912,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,JY,30.320652,-97.961565,0.024,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,GG,30.32084,-97.961678,0.443,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,MC,30.3219,-97.95934,0.213,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,NT,30.32094,-97.960782,0.107,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,GZ,30.321738,-97.960706,0.103,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,EX,30.322362,-97.96052,0.372,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,UK,30.322942,-97.96198,0.066,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,EU,30.322354,-97.961912,0.246,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,QU,30.323391,-97.960656,0.808,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,ZT,30.318259,-97.95992,0.166,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,IL,30.319386,-97.95968,0.073,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,ES,30.319951,-97.959611,0.668,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,GR,30.321517,-97.957867,0.413,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,TJ,30.320691,-97.957689,0.508,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,DC,30.320824,-97.956901,0.265,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,ON,30.320655,-97.957071,0.517,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,RF,30.32008,-97.957893,0.208,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,TF,30.31982,-97.958699,0.208,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,DT,30.320091,-97.95818,0.285,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,HX,30.319542,-97.958287,1.114,3.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,FD,30.325523,-97.956024,0.361,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,YP,30.327536,-97.955491,0.402,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,MH,30.327691,-97.954975,0.421,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,MF,30.326745,-97.955068,0.019,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,DD,30.327536,-97.955491,0.0,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,HS,30.327536,-97.955491,0.121,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,QW,30.326335,-97.95767,0.469,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,SY,30.32834,-97.958879,0.056,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,EH,30.328365,-97.958379,0.076,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,VT,30.328514,-97.958903,0.074,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,UV,30.328854,-97.958664,1.096,4.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,IM,30.325268,-97.962279,0.168,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,YS,30.325801,-97.9631,0.006,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,QZ,30.32578,-97.96304,0.03,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,SK,30.325968,-97.962867,0.05,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,YV,30.3258,-97.963095,0.15,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,KY,30.326361,-97.96385,0.015,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,JU,30.326316,-97.963997,0.16,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,YM,30.325968,-97.962867,0.057,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,EK,30.325779,-97.963023,0.8,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,EV,30.330948,-97.964332,0.708,2.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,BG,30.329101,-97.960827,0.026,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,QR,30.328991,-97.961066,1.02,3.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,AF,30.334236,-97.956534,0.11,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,BD,30.33479,-97.957244,0.111,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,UQ,30.33562,-97.95788,0.098,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,HE,30.335192,-97.958771,0.131,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,XA,30.335245,-97.959741,0.025,0.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,AM,30.33504,-97.959624,0.211,1.0
RouteID_9fc51a4e-2fda-4b27-8516-e727bfb6a4b3,HP,30.334441,-97.95844,41.378,40.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,QQ,30.445236,-97.709418,18.263,17.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,WM,30.5176,-97.61279,0.215,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,DY,30.515723,-97.612569,0.278,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,LA,30.517074,-97.610485,1.284,2.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,BD,30.516426,-97.601445,0.305,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,XO,30.51466,-97.602857,0.056,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,SB,30.514294,-97.602464,0.231,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,VJ,30.514233,-97.603694,0.703,2.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,PT,30.509527,-97.604791,0.324,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,UC,30.512338,-97.604911,0.397,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,GO,30.512661,-97.602967,0.307,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,CP,30.511889,-97.601598,0.098,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,ZJ,30.511859,-97.602616,0.139,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,OT,30.510922,-97.603346,0.085,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,YZ,30.510158,-97.603308,0.351,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,FY,30.509549,-97.601161,0.136,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,HH,30.510559,-97.60044,1.328,3.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,QA,30.511754,-97.598407,0.129,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,GT,30.511177,-97.598119,0.232,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,QO,30.511303,-97.596644,0.295,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,XJ,30.51095,-97.594829,0.566,2.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,CY,30.513364,-97.597483,0.36,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,SR,30.515561,-97.595951,0.049,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,RN,30.515866,-97.596305,0.193,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,RE,30.514899,-97.59735,0.123,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,HF,30.515961,-97.596997,0.152,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,WW,30.517316,-97.596804,0.382,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,KJ,30.514721,-97.595225,0.159,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,QY,30.514324,-97.593952,0.205,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,KF,30.51502,-97.595157,0.684,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,ZV,30.514359,-97.59102,0.511,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,MP,30.517818,-97.591132,0.544,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,KN,30.51753,-97.592223,0.164,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,BF,30.516438,-97.592726,0.11,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,IE,30.517023,-97.593411,0.106,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,DB,30.516869,-97.594289,0.84,2.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,TN,30.511234,-97.590879,0.124,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,WN,30.510381,-97.59062,0.258,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,UR,30.508964,-97.590575,0.472,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,QE,30.509189,-97.594518,0.332,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,MY,30.509711,-97.597799,0.143,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,EH,30.50858,-97.598249,0.342,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,IP,30.506108,-97.59889,0.282,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,CI,30.505062,-97.599561,0.093,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,LG,30.504574,-97.599982,0.05,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,TM,30.504476,-97.599571,0.432,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,HI,30.504755,-97.60178,0.425,1.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,HZ,30.506518,-97.604399,0.127,0.0
RouteID_a0f02055-a0d0-4c7b-bf03-15bfba627bf6,JW,30.506657,-97.605357,0.179,0.0
