route,stop,lat,lon,distance_to_next_stop(km),duration(min)
ROTA2692,CLIENTE2283,-23.41200051,-46.37300085,0.164,0.7166666666666667
ROTA2692,CLIENTE2256,-23.42138744888889,-46.39254814111112,2.775,5.466666666666667
ROTA2692,CLIENTE3855,-23.405467317894736,-46.40557904894737,4.169,8.416666666666666
ROTA2692,CLIENTE1023,-23.406393929375,-46.390015298125,1.751,4.8
ROTA2692,CLIENTE2262,-23.407263297,-46.393630686,0.379,1.2833333333333334
ROTA2692,CLIENTE2266,-23.406927635454544,-46.38972881363637,0.516,1.6666666666666667
ROTA2692,CLIENTE2306,-23.407521375,-46.38954715,0.111,0.5166666666666667
ROTA2692,CLIENTE2263,-23.40467889333333,-46.38890304666666,0.481,1.4833333333333334
ROTA2692,CLIENTE1021,-23.402431031538462,-46.39270277615385,0.745,2.8333333333333335
ROTA2692,CLIENTE1013,-23.40241864076923,-46.392539985384616,0.012,0.05
ROTA2692,CLIENTE3586,-23.399744071428568,-46.39248117619048,0.662,3.2
ROTA2692,CLIENTE2282,-23.400179245384614,-46.39321666307693,0.224,0.9166666666666666
ROTA2692,CLIENTE2324,-23.39990261384615,-46.39717692846154,1.021,3.3833333333333333
ROTA2692,CLIENTE2314,-23.399313082105262,-46.39224153473684,0.523,1.95
ROTA2692,CLIENTE0160,-23.396589418461534,-46.39395114692308,0.405,1.3
ROTA2692,CLIENTE1036,-23.398088785769232,-46.39861234961539,0.702,2.0833333333333335
ROTA2692,CLIENTE3584,-23.4072711975,-46.3923751855,1.781,4.75
ROTA2697,CLIENTE0951,-23.46955197212766,-46.462109083191486,0.481,2.2666666666666666
ROTA2697,CLIENTE3629,-23.45260177037037,-46.47711676296296,3.079,9.15
ROTA2697,CLIENTE0950,-23.4592717,-46.46636973571429,3.331,7.816666666666666
ROTA2697,CLIENTE2353,-23.46420216,-46.475471125,2.531,7.366666666666666
ROTA2697,CLIENTE0955,-23.46259217,-46.47966835136364,0.591,1.5833333333333333
ROTA2697,CLIENTE1194,-23.461069295416667,-46.482951678333336,0.504,2.0
ROTA2697,CLIENTE0954,-23.458711125,-46.469912416666666,2.192,4.15
ROTA2697,CLIENTE0949,-23.456623768648647,-46.46605759351351,0.667,1.85
ROTA2697,CLIENTE0199,-23.455012420952382,-46.465988641904765,0.205,0.9166666666666666
ROTA2697,CLIENTE0959,-23.460398356279068,-46.46398671255815,2.475,6.866666666666666
ROTA2697,CLIENTE0956,-23.45442714723404,-46.45690684085106,1.204,4.333333333333333
ROTA2697,CLIENTE0948,-23.453471556363635,-46.45618319272727,0.14,0.85
ROTA2697,CLIENTE1883,-23.45276888666667,-46.45214896000001,0.694,2.3666666666666667
ROTA2697,CLIENTE0272,-23.453039350434786,-46.45074063391305,0.16,0.8166666666666667
ROTA2697,CLIENTE0264,-23.448193214285716,-46.452618321428574,0.702,2.8666666666666667
ROTA2697,CLIENTE0271,-23.44851082526316,-46.45307661789474,0.112,0.8833333333333333
ROTA2697,CLIENTE3619,-23.4488824225,-46.4534301425,0.061,0.5333333333333333
ROTA2697,CLIENTE2436,-23.4490633203125,-46.453338921875,0.021,0.06666666666666667
ROTA2697,CLIENTE3170,-23.449231365,-46.4532480955,0.022,0.06666666666666667
ROTA2697,CLIENTE2352,-23.454373330454544,-46.455978755909086,1.066,3.25
ROTA2699,CLIENTE0694,-23.42521778,-46.50231956,1.984,5.95
ROTA2699,CLIENTE0788,-23.40124779886364,-46.44914724488637,7.98,19.816666666666666
ROTA2700,CLIENTE3601,-23.413775569444443,-46.47503726722223,1.087,6.0
ROTA2700,CLIENTE3600,-23.417292282142856,-46.481678720714285,0.876,4.833333333333333
ROTA2700,CLIENTE3697,-23.41892854642857,-46.482857446428575,0.226,0.9833333333333333
ROTA2700,CLIENTE1100,-23.40980788636364,-46.49220740151515,2.539,6.65
ROTA2700,CLIENTE2708,-23.406178243333333,-46.48523234458333,2.003,4.716666666666667
ROTA2700,CLIENTE0659,-23.403767603555558,-46.48447026311111,0.352,0.9333333333333333
ROTA2700,CLIENTE2705,-23.40581268333333,-46.48536735,0.381,1.1166666666666667
ROTA2700,CLIENTE2702,-23.405630075,-46.487239890909095,0.294,1.2166666666666666
ROTA2700,CLIENTE4172,-23.4068395275,-46.494400015,0.795,2.1
ROTA2700,CLIENTE1551,-23.4118596325,-46.50112114,1.178,3.25
ROTA2700,CLIENTE2103,-23.413200297391302,-46.49643255130435,0.705,2.45
ROTA2700,CLIENTE0658,-23.413573014285717,-46.49545764285715,0.138,0.65
ROTA2700,CLIENTE0664,-23.403971959607844,-46.470671944705884,3.807,8.866666666666667
ROTA2700,CLIENTE2707,-23.40313934421053,-46.48273344842105,3.278,7.95
ROTA2700,CLIENTE2704,-23.40255799619048,-46.48329124190476,0.102,0.45
ROTA2700,CLIENTE2651,-23.41648217871795,-46.47005344282052,5.242,11.15
ROTA2700,CLIENTE4380,-23.416248461428573,-46.46965174857143,0.05,0.1
ROTA2700,CLIENTE0821,-23.418800275,-46.46810117857143,0.343,0.8
ROTA2700,CLIENTE3606,-23.41884301428572,-46.46555792857142,0.356,0.7833333333333333
ROTA2700,CLIENTE3609,-23.41562642882353,-46.46171287352941,0.637,2.0166666666666666
ROTA2700,CLIENTE4237,-23.418611112727277,-46.46666794909091,0.668,2.1166666666666667
ROTA2700,CLIENTE4248,-23.416950138,-46.462730246,0.445,1.0666666666666667
ROTA2700,CLIENTE0822,-23.418181711666666,-46.465637985,0.327,0.7166666666666667
ROTA2701,CLIENTE4011,-23.46738675,-46.342346698,3.911,10.3
ROTA2701,CLIENTE0368,-23.470388793793106,-46.33068353517242,1.972,4.466666666666667
ROTA2701,CLIENTE2448,-23.46760815789473,-46.32934139263158,0.673,2.283333333333333
ROTA2701,CLIENTE0382,-23.4686699175,-46.32913156,0.745,2.933333333333333
ROTA2701,CLIENTE0982,-23.465250013636364,-46.33530290454546,1.226,3.783333333333333
ROTA2701,CLIENTE0685,-23.487430444,-46.36626856673684,5.538,12.4
ROTA2704,CLIENTE4111,-23.40363809952381,-46.41682886095238,0.202,0.4666666666666667
ROTA2704,CLIENTE1006,-23.40939229153846,-46.41509171,1.203,2.5
ROTA2704,CLIENTE1029,-23.411018798947367,-46.4218073031579,1.021,2.95
ROTA2704,CLIENTE2315,-23.39999972230769,-46.42199785884616,1.371,3.8833333333333333
ROTA2704,CLIENTE2326,-23.399919618888887,-46.42453002333333,0.351,1.4333333333333333
ROTA2704,CLIENTE2322,-23.398848185,-46.43472754,1.528,4.933333333333334
ROTA2704,CLIENTE2323,-23.399413177391303,-46.43926187043479,1.813,4.4
ROTA2704,CLIENTE2313,-23.404713562222224,-46.40107787666667,6.057,14.383333333333333
ROTA2704,CLIENTE1819,-23.37999937,-46.44699895,8.628,14.733333333333333
ROTA2704,CLIENTE1018,-23.402497438,-46.403789664,8.036,13.066666666666666
ROTA2704,CLIENTE2318,-23.404009246666664,-46.40208036,0.242,0.5666666666666667
ROTA2704,CLIENTE2300,-23.408000623437506,-46.39300102375,1.087,2.7333333333333334
ROTA2704,CLIENTE1202,-23.39549204,-46.430690616,5.698,14.433333333333334
ROTA2704,CLIENTE1130,-23.4014604875,-46.401199505,5.007,12.6
ROTA2712,CLIENTE2578,-23.455468146666664,-46.52700282666667,1.0,3.5166666666666666
ROTA2712,CLIENTE3594,-23.4576218975,-46.5224800075,0.597,1.5
ROTA2712,CLIENTE2565,-23.456842962631576,-46.52172060894737,0.281,1.0333333333333334
ROTA2712,CLIENTE0454,-23.45603962826087,-46.52340206739131,0.303,1.0
ROTA2712,CLIENTE2584,-23.45408727368421,-46.52371984526316,0.279,0.9833333333333333
ROTA2712,CLIENTE2573,-23.453307076923075,-46.52399342307692,0.129,0.9166666666666666
ROTA2712,CLIENTE0768,-23.451757026285712,-46.52144764257143,0.451,1.9333333333333333
ROTA2712,CLIENTE2568,-23.449249438461536,-46.52636259230769,1.334,4.4
ROTA2712,CLIENTE2571,-23.449307447272727,-46.52622989818182,0.014,0.06666666666666667
ROTA2712,CLIENTE0022,-23.449782664,-46.527922864,0.447,1.4
ROTA2712,CLIENTE0775,-23.4521266625,-46.5270114025,0.43,1.1333333333333333
ROTA2712,CLIENTE0778,-23.452517542857144,-46.52609180714286,0.127,0.5166666666666667
ROTA2712,CLIENTE4208,-23.45364973333333,-46.52717984444445,0.213,0.8833333333333333
ROTA2712,CLIENTE4136,-23.4570198753125,-46.52574103687501,0.557,1.4333333333333333
ROTA2712,CLIENTE0779,-23.45201089516129,-46.52989659677419,0.819,2.1333333333333333
ROTA2712,CLIENTE0540,-23.448708028148147,-46.53173859851852,0.413,1.0666666666666667
ROTA2712,CLIENTE2580,-23.44823321882353,-46.53192661176471,0.083,0.2833333333333333
ROTA2712,CLIENTE3950,-23.446419104444445,-46.52789221722222,0.838,2.683333333333333
ROTA2712,CLIENTE2566,-23.442157047741937,-46.527108041290326,0.677,2.066666666666667
ROTA2712,CLIENTE4169,-23.43823907,-46.5255914,0.624,2.3666666666666667
ROTA2712,CLIENTE2569,-23.443936592608694,-46.524628292608696,0.927,3.1333333333333333
ROTA2712,CLIENTE2570,-23.443830353888888,-46.52405949444445,0.053,0.11666666666666667
ROTA2712,CLIENTE3949,-23.44157848,-46.52394352727273,0.707,2.066666666666667
ROTA2712,CLIENTE0773,-23.441568859,-46.523857984,0.009,0.03333333333333333
ROTA2712,CLIENTE4043,-23.441523257222222,-46.526158107777775,0.261,0.9833333333333333
ROTA2712,CLIENTE0530,-23.45038988938272,-46.53072282074074,1.906,4.866666666666666
ROTA2717,CLIENTE2668,-23.381344368,-46.3516885035,8.56,16.283333333333335
ROTA2717,CLIENTE2663,-23.386091025,-46.33008161666666,4.19,8.966666666666667
ROTA2717,CLIENTE2665,-23.37871813172414,-46.32735320793103,1.134,3.5833333333333335
ROTA2717,CLIENTE0343,-23.38458874285714,-46.3215903,1.056,3.05
ROTA2717,CLIENTE0339,-23.37879133595238,-46.32509996309524,0.826,2.35
ROTA2717,CLIENTE2667,-23.397142029473684,-46.32050272,2.941,9.016666666666667
ROTA2717,CLIENTE2670,-23.41043888761905,-46.31956367238095,2.641,6.266666666666667
ROTA2717,CLIENTE3866,-23.412318005333336,-46.32138045466666,0.401,1.3
ROTA2717,CLIENTE3637,-23.412328890666668,-46.32125873466667,0.31,2.1666666666666665
ROTA2717,CLIENTE0328,-23.412182937500003,-46.32097707812501,0.0,0.0
ROTA2717,CLIENTE3867,-23.40630658909091,-46.31623056,1.52,5.55
ROTA2717,CLIENTE4348,-23.388359442,-46.314350078,3.394,8.366666666666667
ROTA2717,CLIENTE2669,-23.395780426666665,-46.31708929904762,1.502,3.9
ROTA2717,CLIENTE2659,-23.4015307625,-46.3394372375,3.099,8.283333333333333
ROTA2717,CLIENTE2672,-23.403920878888886,-46.33929344555556,0.287,0.95
ROTA2717,CLIENTE2671,-23.40445236888889,-46.34310937166666,0.394,1.2166666666666666
ROTA2717,CLIENTE2658,-23.408371920000004,-46.35567316,2.263,5.383333333333334
ROTA2719,CLIENTE0926,-23.44295227269231,-46.320311826923074,1.108,4.233333333333333
ROTA2719,CLIENTE0946,-23.44426616371429,-46.324611375428574,1.161,5.233333333333333
ROTA2719,CLIENTE3960,-23.44424186,-46.3246083875,0.003,0.016666666666666666
ROTA2719,CLIENTE0947,-23.44166961882353,-46.32431853882353,0.335,1.4166666666666667
ROTA2719,CLIENTE2798,-23.441031928,-46.335708896,1.638,4.266666666666667
ROTA2719,CLIENTE3162,-23.44006271875,-46.33917184375,0.561,1.25
ROTA2719,CLIENTE1307,-23.454072275714285,-46.339042052,2.673,6.616666666666666
ROTA2719,CLIENTE2796,-23.452387617931038,-46.337807496551726,0.404,1.3166666666666667
ROTA2719,CLIENTE2799,-23.451189263255813,-46.33712004604651,0.225,1.1
ROTA2719,CLIENTE1859,-23.449319904,-46.33641889,0.321,1.3833333333333333
ROTA2719,CLIENTE3183,-23.44844123,-46.34450956,1.228,3.6333333333333333
ROTA2719,CLIENTE1967,-23.4643209,-46.35009002368421,2.493,5.966666666666667
ROTA2719,CLIENTE2795,-23.454987344516127,-46.35349212129032,2.043,4.516666666666667
ROTA2719,CLIENTE1718,-23.45339973727272,-46.34336069545455,1.669,4.666666666666667
ROTA2719,CLIENTE1305,-23.4512114475,-46.3599121525,2.33,6.633333333333334
ROTA2719,CLIENTE3749,-23.46344099615385,-46.34918114692308,2.791,8.133333333333333
ROTA2719,CLIENTE3757,-23.452868415454542,-46.35010942727273,8.305,14.5
ROTA2719,CLIENTE2792,-23.45963205,-46.37037756428571,10.931,17.066666666666666
ROTA2720,CLIENTE1671,-23.4516172927027,-46.48059338594594,1.944,5.533333333333333
ROTA2720,CLIENTE0175,-23.410048133777774,-46.41768200222223,12.176,18.433333333333334
ROTA2720,CLIENTE1017,-23.404741016363637,-46.42136814848485,0.997,2.6666666666666665
ROTA2720,CLIENTE1973,-23.36499981423077,-46.402999903076925,7.968,18.366666666666667
ROTA2720,CLIENTE3332,-23.339963128000004,-46.402096632,3.301,6.366666666666666
ROTA2720,CLIENTE1092,-23.418327965714287,-46.383446754285714,16.169,28.366666666666667
ROTA2727,CLIENTE2764,-23.482951696,-46.54216308,0.938,3.0833333333333335
ROTA2727,CLIENTE2769,-23.48199357772727,-46.54165728772728,0.118,0.36666666666666664
ROTA2727,CLIENTE2713,-23.480941298,-46.540881547333335,0.141,0.6333333333333333
ROTA2727,CLIENTE2749,-23.481000688235294,-46.54099736176471,0.029,0.15
ROTA2727,CLIENTE3659,-23.47910783,-46.545067781,0.668,2.55
ROTA2727,CLIENTE2766,-23.478578895,-46.54607824590909,0.176,1.1166666666666667
ROTA2727,CLIENTE2777,-23.475741782857146,-46.545482011428575,0.368,1.75
ROTA2727,CLIENTE1072,-23.47465773846153,-46.5447338076923,0.304,1.2833333333333334
ROTA2727,CLIENTE1113,-23.474606485,-46.54460624749999,0.401,1.5833333333333333
ROTA2727,CLIENTE1124,-23.474308371818186,-46.54357926363637,0.453,1.8166666666666667
ROTA2727,CLIENTE2047,-23.475424434193545,-46.53995110387097,0.506,1.8166666666666667
ROTA2727,CLIENTE3097,-23.47624161,-46.53775834333333,0.87,3.183333333333333
ROTA2727,CLIENTE0707,-23.47323144454545,-46.53903732727272,0.454,1.05
ROTA2727,CLIENTE2715,-23.4752516125,-46.5344779225,0.779,1.9
ROTA2727,CLIENTE2743,-23.47180825538461,-46.53796003461538,0.77,2.3
ROTA2727,CLIENTE1057,-23.47035153708333,-46.53895964583333,0.191,0.6333333333333333
ROTA2727,CLIENTE1064,-23.470032628,-46.5364495896,0.498,1.55
ROTA2727,CLIENTE2746,-23.469789596470587,-46.53730009058823,0.618,2.316666666666667
ROTA2727,CLIENTE1065,-23.473256249,-46.5342019995,1.034,3.1666666666666665
ROTA2727,CLIENTE3105,-23.473089405714283,-46.53450828571429,0.036,0.11666666666666667
ROTA2727,CLIENTE0691,-23.477419144444443,-46.53504659333333,0.562,1.8666666666666667
ROTA2727,CLIENTE1145,-23.47563680714286,-46.53367997142857,0.252,0.6333333333333333
ROTA2727,CLIENTE2748,-23.47718043636364,-46.54033253636364,1.626,5.283333333333333
ROTA2727,CLIENTE0716,-23.472226064545453,-46.53874974636364,1.491,4.666666666666667
ROTA2727,CLIENTE1071,-23.474622065945947,-46.54466187675676,0.986,3.183333333333333
ROTA2727,CLIENTE2725,-23.4791766775,-46.544948935,0.543,1.6
ROTA2727,CLIENTE2745,-23.468330332500003,-46.53649580875,3.07,9.1
ROTA2727,CLIENTE1068,-23.468428245,-46.53833006000001,0.197,0.7
ROTA2728,CLIENTE1743,-23.506908784615383,-46.555569,3.53,10.233333333333333
ROTA2728,CLIENTE0024,-23.464319398767124,-46.52655022643836,7.897,14.016666666666667
ROTA2728,CLIENTE2718,-23.450341828387096,-46.543907626451606,3.021,8.616666666666667
ROTA2728,CLIENTE2289,-23.455912655,-46.55992631,1.956,5.333333333333333
ROTA2728,CLIENTE2287,-23.466848692,-46.545332968,2.985,8.783333333333333
ROTA2728,CLIENTE4253,-23.452440723333336,-46.49721842333333,7.627,19.15
ROTA2728,CLIENTE2286,-23.46059165090909,-46.56256902545454,16.098,21.1
ROTA2728,CLIENTE2290,-23.479956907142856,-46.53913082857142,4.419,11.633333333333333
ROTA2728,CLIENTE1095,-23.45090365,-46.49878457083334,6.619,16.283333333333335
ROTA2732,CLIENTE1379,-23.47109840555556,-46.44072266,0.387,1.5166666666666666
ROTA2732,CLIENTE3736,-23.470986940000003,-46.44113106,0.047,0.3333333333333333
ROTA2732,CLIENTE2948,-23.47405039,-46.436146835,9.76,11.466666666666667
ROTA2732,CLIENTE4055,-23.47968206117647,-46.45942779764706,5.3,6.666666666666667
ROTA2732,CLIENTE3446,-23.468932163478257,-46.453101467826095,1.509,3.1
ROTA2732,CLIENTE2933,-23.46088991,-46.441000945,1.943,3.1
ROTA2732,CLIENTE2932,-23.461047165,-46.440692175,0.052,0.11666666666666667
ROTA2732,CLIENTE2930,-23.460857912,-46.441837848,0.139,0.5333333333333333
ROTA2732,CLIENTE2442,-23.44980691185185,-46.44936797925926,2.086,5.566666666666666
ROTA2732,CLIENTE2924,-23.4512182375,-46.45080138749999,0.281,1.5833333333333333
ROTA2732,CLIENTE4350,-23.45089941333333,-46.45853028666667,1.102,3.683333333333333
ROTA2732,CLIENTE2928,-23.4509282975,-46.461987405,0.626,1.75
ROTA2732,CLIENTE1267,-23.452857096842106,-46.454468356842106,0.95,2.35
ROTA2732,CLIENTE1266,-23.454458712195123,-46.45632952439024,0.266,0.8
ROTA2732,CLIENTE1264,-23.457117970243903,-46.46110941609756,0.738,2.3
ROTA2732,CLIENTE0273,-23.448809016956524,-46.44153700652174,4.432,8.55
ROTA2732,CLIENTE2934,-23.44723263529412,-46.43699218235295,0.618,2.05
ROTA2732,CLIENTE0266,-23.447623332916667,-46.43754967541667,0.143,0.65
ROTA2732,CLIENTE0267,-23.451158872380955,-46.43639813333333,0.574,2.433333333333333
ROTA2732,CLIENTE0859,-23.44690676,-46.43513326,0.592,1.85
ROTA2739,CLIENTE2771,-23.452297820312506,-46.404118109375,0.286,1.0333333333333334
ROTA2739,CLIENTE2717,-23.452481702,-46.40413217733333,0.498,2.0166666666666666
ROTA2739,CLIENTE0251,-23.45674221268293,-46.42075814926829,3.368,10.066666666666666
ROTA2739,CLIENTE1080,-23.455498271764704,-46.42210296705883,0.246,1.0166666666666666
ROTA2739,CLIENTE1280,-23.451029075135136,-46.42003195945946,0.789,3.3333333333333335
ROTA2739,CLIENTE2953,-23.45626742857143,-46.42350004285714,0.849,2.5833333333333335
ROTA2739,CLIENTE3739,-23.457517022608695,-46.42299757913043,0.146,0.6166666666666667
ROTA2739,CLIENTE0286,-23.46407106947369,-46.43878146526316,3.001,7.766666666666667
ROTA2739,CLIENTE2957,-23.460610930555557,-46.43067952777778,2.557,6.95
ROTA2739,CLIENTE2943,-23.462857008064518,-46.43072604838709,0.346,1.4
ROTA2739,CLIENTE2959,-23.461700340000004,-46.42990086545455,0.321,1.3833333333333333
ROTA2739,CLIENTE2955,-23.463233185483872,-46.43064903225807,0.195,0.5833333333333334
ROTA2739,CLIENTE2942,-23.463551912258065,-46.42987342193548,0.252,0.9
ROTA2739,CLIENTE1383,-23.46507353111111,-46.43016337555555,0.327,1.2666666666666666
ROTA2739,CLIENTE2947,-23.46675748947368,-46.43068759210527,0.195,0.8166666666666667
ROTA2739,CLIENTE1380,-23.465470997857143,-46.431582671428565,0.28,0.9833333333333333
ROTA2739,CLIENTE2435,-23.464139955483876,-46.42523684677419,1.211,3.316666666666667
ROTA2739,CLIENTE1376,-23.462802276969697,-46.42433131575758,0.437,1.5666666666666667
ROTA2739,CLIENTE1271,-23.46122630235294,-46.41683652470588,1.502,4.766666666666667
ROTA2739,CLIENTE2914,-23.468081257142856,-46.42181197714286,1.17,3.683333333333333
ROTA2739,CLIENTE2919,-23.46961856,-46.424320146666666,0.348,1.4
ROTA2739,CLIENTE2950,-23.458219641904765,-46.42597970285714,3.605,9.25
ROTA2739,CLIENTE1385,-23.45745197857143,-46.42453832857143,0.234,1.0666666666666667
ROTA2739,CLIENTE2383,-23.45245620923077,-46.40406353692308,3.231,9.283333333333333
ROTA2739,CLIENTE2398,-23.45262636153846,-46.403079992307696,0.096,0.31666666666666665
ROTA2740,CLIENTE0080,-23.423813694411766,-46.52784790107843,0.116,0.35
ROTA2740,CLIENTE0737,-23.423657471428573,-46.5288587,0.145,0.48333333333333334
ROTA2740,CLIENTE2096,-23.427180913684207,-46.52758019157895,0.724,2.2666666666666666
ROTA2740,CLIENTE1495,-23.438652633333334,-46.52512827333334,2.159,5.383333333333334
ROTA2740,CLIENTE3295,-23.453928794,-46.525931386,2.329,6.316666666666666
ROTA2740,CLIENTE2572,-23.454531965,-46.5238027825,0.288,1.0166666666666666
ROTA2740,CLIENTE2573,-23.453307076923075,-46.52399342307692,0.156,0.5166666666666667
ROTA2740,CLIENTE0454,-23.45603962826087,-46.52340206739131,0.384,1.1666666666666667
ROTA2740,CLIENTE4010,-23.448072652222223,-46.53284044611111,2.168,5.45
ROTA2740,CLIENTE1570,-23.43686750057143,-46.52333347142857,2.27,6.0
ROTA2740,CLIENTE0734,-23.43097094464286,-46.5292732775,1.06,2.933333333333333
ROTA2740,CLIENTE0735,-23.431200022894732,-46.53349232,0.688,2.7333333333333334
ROTA2740,CLIENTE1573,-23.432739421875,-46.537131765625,0.955,4.95
ROTA2740,CLIENTE3044,-23.43270913375,-46.537377525,0.024,0.11666666666666667
ROTA2740,CLIENTE4387,-23.432580475,-46.539619725,0.589,1.7333333333333334
ROTA2740,CLIENTE0534,-23.434151921739133,-46.54512842565218,0.622,1.95
ROTA2740,CLIENTE1506,-23.44406776923077,-46.5478097025641,1.382,4.333333333333333
ROTA2740,CLIENTE3251,-23.44350162,-46.54631282666666,0.225,1.1
ROTA2740,CLIENTE3768,-23.4435390025,-46.5445678325,0.999,3.316666666666667
ROTA2740,CLIENTE3741,-23.433599682,-46.544767282,2.341,7.983333333333333
ROTA2740,CLIENTE3780,-23.424999348571426,-46.54399890285714,1.431,4.916666666666667
ROTA2740,CLIENTE0576,-23.428558804615385,-46.53477648153846,1.944,6.5
ROTA2740,CLIENTE2101,-23.424870925714284,-46.53402210857143,0.522,1.85
ROTA2740,CLIENTE0733,-23.424789585454548,-46.53260306909091,0.334,1.1333333333333333
ROTA2740,CLIENTE2570,-23.443830353888888,-46.52405949444445,3.654,9.016666666666667
ROTA2740,CLIENTE2579,-23.454356192,-46.523783712,1.927,5.033333333333333
ROTA2740,CLIENTE2581,-23.456697921818183,-46.52319768454546,0.324,0.9833333333333333
ROTA2740,CLIENTE0767,-23.446599967058823,-46.54269336823529,3.674,10.283333333333333
ROTA2746,CLIENTE3007,-23.468841197727272,-46.528648748181816,0.513,2.683333333333333
ROTA2746,CLIENTE3895,-23.468979178666665,-46.52950756533333,0.489,2.65
ROTA2746,CLIENTE3020,-23.46888107333333,-46.52997726,0.511,2.4833333333333334
ROTA2746,CLIENTE3897,-23.46876940818182,-46.52855191545455,0.173,0.9
ROTA2746,CLIENTE3027,-23.46868924363637,-46.52986655272727,0.384,1.95
ROTA2746,CLIENTE3679,-23.467518566666666,-46.529880346666666,0.428,2.1
ROTA2746,CLIENTE3024,-23.46733736060606,-46.53014806969697,0.047,0.16666666666666666
ROTA2746,CLIENTE3022,-23.46719785,-46.53126605,1.427,4.933333333333334
ROTA2746,CLIENTE3017,-23.467143165789476,-46.53128041052632,1.335,4.666666666666667
ROTA2746,CLIENTE1472,-23.471467185714285,-46.52772100714286,1.212,4.3
ROTA2746,CLIENTE2768,-23.470082376,-46.52681803466667,0.236,0.9666666666666667
ROTA2746,CLIENTE3896,-23.468106568,-46.527107976,0.306,1.6
ROTA2746,CLIENTE3019,-23.46577896875,-46.53020298125,1.296,5.95
ROTA2746,CLIENTE3025,-23.46363051,-46.531970735,0.614,2.816666666666667
ROTA2746,CLIENTE1456,-23.46639186967742,-46.53066729193548,0.387,1.6666666666666667
ROTA2746,CLIENTE3681,-23.466210924,-46.532268964,0.81,3.8666666666666667
ROTA2746,CLIENTE3016,-23.467300315000003,-46.53210051,0.118,0.65
ROTA2746,CLIENTE3379,-23.47299136941177,-46.528300875294114,1.768,5.833333333333333
ROTA2746,CLIENTE1449,-23.47303971222222,-46.52833655444445,0.93,3.8333333333333335
ROTA2746,CLIENTE3021,-23.472256838947366,-46.529427472631575,0.953,3.8
ROTA2746,CLIENTE4334,-23.472440432000003,-46.530410462000006,0.716,2.6666666666666665
ROTA2746,CLIENTE1462,-23.469651635,-46.5242389425,1.753,6.716666666666667
ROTA2746,CLIENTE4178,-23.46879116540541,-46.52626881675676,0.713,3.6333333333333333
ROTA2746,CLIENTE1448,-23.466489838,-46.52845295457143,0.349,1.75
ROTA2746,CLIENTE3023,-23.46669973333333,-46.5289001,1.783,6.5
ROTA2746,CLIENTE3010,-23.465968264615388,-46.52914264,0.138,0.7
ROTA2746,CLIENTE3102,-23.465707345,-46.52565848928572,1.763,7.216666666666667
ROTA2746,CLIENTE3074,-23.467439742105263,-46.52388281473685,0.626,2.4833333333333334
ROTA2746,CLIENTE3682,-23.46729341090909,-46.52584332363636,0.554,2.6166666666666667
ROTA2746,CLIENTE3015,-23.469610144375,-46.522071265,0.631,2.4166666666666665
ROTA2748,CLIENTE3692,-23.438731612500003,-46.509717022500006,0.906,2.6166666666666667
ROTA2748,CLIENTE3048,-23.438737061818184,-46.50949070545455,0.021,0.08333333333333333
ROTA2748,CLIENTE0602,-23.43835718260869,-46.51054000782609,0.122,0.5833333333333334
ROTA2748,CLIENTE4140,-23.438520295974023,-46.510700158311685,0.024,0.08333333333333333
ROTA2748,CLIENTE4213,-23.43627836875,-46.5111672625,0.28,1.0166666666666666
ROTA2748,CLIENTE3905,-23.439571182857144,-46.50999856,0.385,1.45
ROTA2748,CLIENTE2076,-23.44178971222222,-46.511581104444446,0.345,1.0666666666666667
ROTA2748,CLIENTE0588,-23.44203645142857,-46.51255342535715,0.103,0.9833333333333333
ROTA2748,CLIENTE0518,-23.449662351627907,-46.4982078344186,2.388,8.483333333333333
ROTA2748,CLIENTE2606,-23.44899135842105,-46.49865788605263,0.143,0.38333333333333336
ROTA2748,CLIENTE1054,-23.44735256,-46.49915767619048,0.294,0.9666666666666667
ROTA2748,CLIENTE2721,-23.446826308,-46.49956637485714,0.093,0.4666666666666667
ROTA2748,CLIENTE1517,-23.45858301757576,-46.505901055757576,2.047,7.183333333333334
ROTA2748,CLIENTE0521,-23.46015643947368,-46.50817085263158,0.434,1.5333333333333334
ROTA2748,CLIENTE4183,-23.45959188,-46.5095901,0.188,1.0
ROTA2748,CLIENTE2073,-23.44198025875,-46.5097309271875,2.302,7.216666666666667
ROTA2748,CLIENTE1590,-23.436308537,-46.511719125,0.83,3.033333333333333
ROTA2748,CLIENTE1112,-23.43634711756757,-46.50860983216216,0.364,1.25
ROTA2748,CLIENTE1586,-23.43850777157895,-46.50796916052632,0.283,0.9
ROTA2748,CLIENTE3693,-23.440012393846157,-46.50755190769231,0.168,0.75
ROTA2748,CLIENTE4281,-23.43842722125,-46.507791929375,0.167,0.48333333333333334
ROTA2749,CLIENTE1173,-23.46449202222222,-46.46850976166667,2.172,5.233333333333333
ROTA2749,CLIENTE1179,-23.465150577391302,-46.47012228869565,0.218,0.9
ROTA2749,CLIENTE2971,-23.46918086125,-46.466717375625,0.749,2.4833333333333334
ROTA2749,CLIENTE2960,-23.467707344,-46.465847616,0.653,2.3833333333333333
ROTA2749,CLIENTE1245,-23.4662288675,-46.46643336,0.217,0.8333333333333334
ROTA2749,CLIENTE2780,-23.47036949714286,-46.46455291809524,1.372,5.65
