route_id,bbox_north,bbox_south,bbox_east,bbox_west
RouteID_3317bf52-6be2-4663-807f-aff284f91207,33.708816,33.688122,-117.847178,-117.907507
RouteID_333363d3-7f54-4bf8-839d-7d11a4f803a5,33.694808,33.672506,-117.788967,-117.847178
RouteID_3387fe16-d804-4b28-b0ab-ee43f9cfcc84,33.762776,33.688122,-117.847178,-117.968593
RouteID_33d94686-0453-4bd2-b407-44ad23c1a56c,33.965477,33.865456,-117.653303,-117.908539
RouteID_342bf23d-4ba3-457e-b31f-e8fc3b31d62a,34.014153,33.965477,-117.653303,-117.752275
RouteID_34601628-49e6-4c9e-92a5-a06ffe301e7f,34.146694,33.965477,-117.649723,-117.674177
RouteID_34693cf9-97fe-4ce5-8fae-ed8e5c36c9cd,34.10082,33.937865,-116.935996,-117.29738
RouteID_34755acf-846d-4304-855c-013b9eaa55c7,34.124232,33.965477,-117.49262,-117.653303
RouteID_353ef551-db8d-4204-acb6-a25ce10f68db,34.117454,33.965477,-117.633582,-117.684044
RouteID_35bb95c3-ed69-4965-bc4e-774e06dea554,33.965477,33.81102,-117.653303,-117.823718
RouteID_3656f15e-02da-4baa-b91f-114d3d4109f9,33.965477,33.924249,-117.653303,-117.699608
RouteID_3692219a-8c6d-4c2b-b91b-98437af464a6,34.164446,33.937865,-117.276734,-117.323495
RouteID_36a3755c-b49f-450d-b640-17321abcc8b0,33.688122,33.545794,-117.635663,-117.847178
RouteID_36cb762d-6c25-4e74-aab4-c6508ed80bdc,33.785359,33.688122,-117.847178,-117.87114
RouteID_36d6879d-69ff-4348-8ebc-25f159ec34f7,33.965477,33.87207,-117.653303,-117.783279
RouteID_37261e18-f9bd-4ad1-a70b-1995be3ef874,34.168561,33.965477,-117.433741,-117.653303
RouteID_3741a01f-2e2a-4f3c-8c26-120063f378fb,34.186061,33.965477,-117.284682,-117.653303
RouteID_37776116-c874-4e10-98b8-8bc5c7b13bcb,34.23485,34.1498,-118.58421,-118.828063
RouteID_38089b72-9fac-405f-b238-31ec4d60f4ed,33.772508,33.688122,-117.847178,-118.017279
RouteID_394736e4-f960-48b6-939e-b02e892d0484,33.70386,33.688122,-117.847178,-117.997152
RouteID_394f406c-0114-41b2-92c4-43dcdc95f42a,33.965477,33.894739,-117.509403,-117.653303
RouteID_39e1c636-5a37-4f77-b20f-d07d01004100,33.965477,33.842742,-117.553388,-117.653303
RouteID_3a15b6ec-41f2-4666-8999-9f3a2a04e4d7,33.688875,33.671275,-117.847178,-118.017479
RouteID_3a2f0de8-2cee-4f85-bf8a-7fc9126088ac,33.744492,33.688122,-117.847178,-117.913666
RouteID_3a65a106-397d-4f91-b569-2c328ad8a883,33.937865,33.865302,-117.29738,-117.422725
RouteID_3ad13f78-3471-4c51-8e86-e30e382d6ff4,33.845844,33.688122,-117.847178,-118.05482
RouteID_3b12f89e-dc4b-4925-806b-eae8c50039b8,33.733663,33.688122,-117.847178,-117.909922
RouteID_3b583678-5cad-475b-b117-af034d15aae2,34.106487,33.965477,-117.607823,-117.653303
RouteID_3bc56a80-aa91-434c-aadf-eae3170c110f,33.760802,33.688122,-117.847178,-117.972833
RouteID_3bc8017a-33c8-48dc-b754-0dc7fdf9d5e2,34.13539,33.965477,-117.427896,-117.653303
RouteID_3c476cef-0e22-4347-88b4-6106925cd689,33.965477,33.868459,-117.653303,-117.79746
RouteID_3c4d3348-5a44-4aad-bafc-15d5da9168e3,34.164455,33.965477,-117.496694,-117.653303
RouteID_3c502133-f305-41bd-a707-bec4922296ac,34.156623,33.965477,-117.61784,-117.653303
RouteID_3d1c19b1-7ba6-4325-946f-222069688a0d,34.164139,33.965477,-117.616879,-117.653303
RouteID_3d345dba-3c3b-4335-b306-3c8a45bd20ac,33.965477,33.928399,-117.653303,-117.939589
RouteID_3d39e2dd-75b3-4341-b690-0447eb4d2573,34.086966,33.965477,-117.616856,-117.653303
RouteID_3d4282c2-4d81-4d3f-9d2a-3081013f98e9,33.759262,33.688122,-117.847178,-117.928456
RouteID_3d5cd4fb-0ed2-4373-88d0-812749fc7115,33.748374,33.688122,-117.847178,-117.941498
RouteID_3d88f0d8-a007-4eab-9229-5d7b96abf53e,33.965477,33.86452,-117.653303,-117.797676
RouteID_3de71d89-7ebe-40c9-b5c1-d617f6608833,33.760534,33.688122,-117.847178,-117.941319
RouteID_3e05fa99-cb59-4042-822f-5e0f41ffdf9e,34.134448,33.965477,-117.59165,-117.653303
RouteID_3e373ec2-0d4c-40be-95a3-8ad433792680,33.965477,33.892456,-117.653303,-117.943167
RouteID_3e40db5a-9f6b-4d43-bbcc-7ec7d19393ac,33.80225,33.688122,-117.847178,-117.944161
RouteID_3e53a58a-3755-4c9f-b082-c79181b3883f,33.965477,33.836522,-117.653303,-117.857578
RouteID_3e8bc64e-0e47-4e9e-903b-9f5c5d13580f,34.164409,33.965477,-117.563529,-117.653303
RouteID_3e965dbb-eb45-4c11-ad8e-1f488c359f67,33.965477,33.874619,-117.653303,-117.841294
RouteID_3eb11f23-b042-409f-ae33-2d52e8f253fd,33.965477,33.830274,-117.571359,-117.653303
RouteID_3eb3f5a3-ef86-4c15-a249-55d7ef1af3a9,33.688122,33.62707,-117.847178,-117.948444
RouteID_3f074f11-dc47-4fff-a9bd-a4f73350bd41,34.14934,33.937865,-117.180121,-117.29738
RouteID_3f166f0e-fd2e-47ab-96a0-6cbc99cc6eef,34.164349,33.965477,-117.591948,-117.653303
RouteID_3f4f357a-7fe7-45ea-a1dc-98bc265fc788,33.965477,33.889862,-117.653303,-117.874833
RouteID_3f845183-c88c-4204-95dc-394d799dd8ad,33.688122,33.52973,-117.645461,-117.847178
RouteID_3fa2cc97-2c60-497f-82f4-8e5ee7ab15a2,34.021704,33.965477,-117.653303,-117.763264
RouteID_3faddeb0-f762-4545-9ad4-ce24432e68fa,33.965477,33.929817,-117.653303,-117.93893
RouteID_4001eb18-9051-42bf-b469-7f124c91eb0a,34.124636,33.965477,-117.545944,-117.653303
RouteID_40434caf-9b19-42e2-aaa5-ee9f56325db1,33.688122,33.522175,-117.616249,-117.847178
RouteID_41b37a38-8fd0-4ab8-82c4-3e9bc30ef185,34.0496,33.965477,-117.636471,-117.680766
RouteID_42ec642f-018f-4498-a05e-9a7e2cf3fd2f,33.965477,33.831143,-117.653303,-117.824406
RouteID_42efc86e-3425-4fa5-afd9-bbf3c34f2e31,33.688122,33.590523,-117.675865,-117.847178
RouteID_4338a9e4-8ad0-4020-b912-5350788eb45f,34.164207,33.965477,-117.58971,-117.653303
RouteID_439dfa62-eb8c-47b1-9b28-af165863dff2,33.965477,33.819951,-117.653303,-117.92075
RouteID_43a9d332-6915-46c5-9862-15a868e84038,33.965477,33.801704,-117.653303,-117.800458
RouteID_4403addb-64a0-447c-a3a2-8317c498897e,33.688122,33.586343,-117.650664,-117.847178
RouteID_44210f00-bf2e-4e37-a081-be5a4606fdf0,33.688122,33.636346,-117.65266,-117.847178
RouteID_446dad63-8a4a-48f1-a332-bba9c8d24c8c,33.937865,33.837543,-117.29738,-117.382575
RouteID_4475d9b6-b148-43e4-9ffe-a13224d2b7e3,33.965477,33.884498,-117.504257,-117.653303
RouteID_44b9118b-edbe-436b-a916-7621b0cc0731,33.972516,33.937865,-117.29738,-117.4148
RouteID_4572dcba-e4a0-4de7-9470-055f8722979b,33.688122,33.653912,-117.847178,-117.92456
RouteID_4627833f-6e12-4980-9cf0-7a4ee8bed3ce,34.154311,33.965477,-117.622648,-117.657986
RouteID_462dcfbb-edda-4204-bc82-c859b8890f66,33.688122,33.546218,-117.635859,-117.847178
RouteID_464488dc-917f-4823-9d17-714d8fc44b9d,33.965477,33.895938,-117.566483,-117.653303
RouteID_46de55e4-b5bb-48fd-baa1-6d8b147e3535,33.731655,33.688122,-117.847178,-118.01507
RouteID_476da649-cb39-45d0-a9c5-5f2a0af43301,33.725876,33.688122,-117.847178,-118.063385
RouteID_47a15b54-0a83-4152-86cd-ce9eaf400c39,34.070209,33.937865,-117.011604,-117.29738
RouteID_47f38c7b-541d-4906-8dc8-eb397451b294,33.76664,33.688122,-117.847178,-117.989781
RouteID_48274e67-29e0-4db7-8f67-eb2d2c3465a0,33.965477,33.867584,-117.653303,-117.923073
RouteID_489c725a-0693-46ad-bb2f-fbed82dc5837,33.965477,33.928626,-117.653303,-117.975564
RouteID_48c140d4-c791-4b5f-9d8f-cc9758297b7a,34.134303,33.965477,-117.427924,-117.653303
RouteID_48e5adb4-daf6-4c2a-a9dc-0576a45721a3,33.728826,33.688122,-117.786239,-117.847178
RouteID_49ca91d5-1cd5-4efa-9fed-7fca0de15f89,34.011498,33.965477,-117.525579,-117.653303
RouteID_49f82f0d-95e3-486c-be9c-0bf6b71b77ee,33.965477,33.870428,-117.653303,-117.839622
RouteID_4a112202-c581-4d03-b44c-3c94cfb2b347,33.965477,33.867878,-117.653303,-117.904387
RouteID_4a3b2f02-cdfe-45a9-be1c-746d2d2827bb,34.135616,33.965477,-117.526436,-117.653303
RouteID_4a7b7894-f2a8-4ce8-9046-70bacb59cb01,34.134009,33.965477,-117.60396,-117.653303
RouteID_4ada5c23-a76d-4137-88b8-3d0e6c851575,33.965477,33.869178,-117.653303,-117.958951
RouteID_4aea89a5-7f4b-4c3b-946b-943bc36148fa,34.23485,34.188983,-118.58421,-118.851833
RouteID_4b0f8b14-9dbf-4cd0-9ad0-f9b6ce31bb4d,34.029625,33.965477,-117.570759,-117.653303
RouteID_4b35ee2e-75b7-4286-97cd-0a559e3b230c,33.965477,33.879661,-117.653303,-117.808726
RouteID_4bdd10f2-f001-49c7-8ec9-d43e7b9a2109,33.688122,33.600724,-117.676073,-117.847178
RouteID_4c5e413e-b8b5-4a3d-96fa-f50a55cddf12,33.770219,33.688122,-117.847178,-117.989846
RouteID_4c5edacb-b2d9-4532-aa56-b6f5c8f323ef,33.688122,33.618873,-117.809864,-117.847178
RouteID_4c891ac7-a6c7-4258-808d-10d006273620,33.965477,33.920995,-117.653303,-117.879133
RouteID_4cab5921-6d5d-4530-99d4-e00cd672cc0b,33.961896,33.92268,-117.29738,-117.504389
RouteID_4cd2cad5-e50c-40d7-af2f-8fc5fc6b56b0,33.729151,33.688122,-117.847178,-118.085203
RouteID_4d118278-6f3d-4ed3-9983-dd8f580aea61,33.965477,33.838205,-117.563215,-117.653303
RouteID_4d529881-1843-46d1-b94d-161030939c6e,33.745409,33.688122,-117.847178,-117.913537
RouteID_4d79bf85-4521-44ec-aebc-b64ef04e56df,33.965477,33.8746,-117.653303,-117.839424
RouteID_4e29a605-0633-4472-b3ec-1e3a5ee6dae5,33.688122,33.545937,-117.67594,-117.847178
RouteID_4e2f5cf8-00e2-4ae5-8d04-47803cdd944f,33.688122,33.569293,-117.690269,-117.847178
RouteID_4e957c42-bcfd-47ea-90a0-f0d2b361cbad,33.965477,33.84645,-117.653303,-117.75331
RouteID_4e9d9377-5f48-4a7d-a8ec-b9d2a184de13,33.715011,33.684012,-117.847178,-117.977132
RouteID_4ebf3b13-1bcb-45f3-a9b1-9e956813805b,34.025563,33.965477,-117.653303,-117.717132
RouteID_4ebf5fd1-a7fd-4763-b052-bd34f8632708,34.132908,33.937865,-117.208756,-117.29738
RouteID_4eccb79b-a588-4886-aa3a-195bd5df0b17,34.085,33.937865,-117.151008,-117.29738
RouteID_4ee08a2b-476c-4f63-a0a8-9c0e79d240a0,34.029698,33.937865,-117.036726,-117.29738
RouteID_4f66141e-d116-4ff2-807b-eccea9b45171,33.688122,33.664804,-117.790404,-117.847178
RouteID_4f87bd50-8d7d-4186-8936-b909f8fccdd7,33.965477,33.863156,-117.653303,-117.815273
RouteID_50797270-cb23-4f82-8782-fd0a7c05dddc,34.157636,33.965477,-117.627949,-117.657986
RouteID_50e0fba7-4e3e-466f-abdc-ffce115639b8,33.965477,33.776684,-117.653303,-117.814411
RouteID_50f647bf-63f2-4be3-af9d-81c6cb55e810,34.151074,33.937865,-117.237885,-117.29738
RouteID_50f929fe-5f58-46dd-9cab-90574df65db4,33.688122,33.452255,-117.613459,-117.847178
RouteID_50fd429a-faec-41bb-84c5-1e4f17c7032e,33.994685,33.866892,-117.653303,-117.852051
RouteID_52083d91-046e-40ea-9697-e9c3982329e6,33.795323,33.688122,-117.847178,-117.920673
RouteID_5347b03d-b86d-4fd7-b78f-7275245bca3c,33.763837,33.688122,-117.847178,-118.132838
RouteID_5354d2bf-bff3-4a0c-91ec-894b4b2d225c,33.688122,33.561551,-117.638992,-117.847178
RouteID_53697fe6-8f48-4e2d-a2ba-fe59c9050361,33.724904,33.688122,-117.847178,-118.063425
RouteID_5374484f-dd15-4e49-b09d-7aa5fa60960a,33.760882,33.688122,-117.847178,-118.128875
RouteID_538e9947-4800-4b15-8d8d-b76a622b3106,34.158611,33.937865,-117.200526,-117.29738
RouteID_538ec175-af08-43b0-9853-97470472beb2,33.965477,33.884285,-117.52804,-117.653303
RouteID_539d83c2-0f77-496a-a68c-9431daf9186f,34.059614,33.965477,-117.653303,-117.743117
RouteID_540e3276-c530-44fd-ae2c-4baec101b97c,33.918699,33.823565,-118.177338,-118.324843
RouteID_5417d9e8-2639-45ac-a4d9-7368f8a6afb2,33.965477,33.830199,-117.520066,-117.653303
RouteID_5486294a-503f-4346-b8a9-862e988cbe7c,33.980057,33.849694,-117.653303,-117.867676
RouteID_551aa202-0406-406f-9b1a-077e96212484,33.965477,33.892198,-117.502267,-117.653303
RouteID_555b3187-ab69-4e29-81cb-6ba4a99702dc,33.729424,33.688122,-117.847178,-118.062784
RouteID_557d303e-4492-4447-aaef-42b8f696c687,34.029462,33.965477,-117.564236,-117.653303
RouteID_557f0993-75be-4d5a-afe8-d9c978803865,33.965477,33.814822,-117.653303,-117.913654
RouteID_55a3ec8e-b526-4d70-ad9e-b58b3606a638,33.965477,33.881805,-117.653303,-117.964974
RouteID_56091001-7bc6-4478-9381-517ad525ee92,34.160405,33.965477,-117.651699,-117.680496
RouteID_56382178-95dc-498f-889f-bbd9abe8a8e4,33.937865,33.858889,-117.29738,-117.48659
RouteID_5681dca6-48d8-48b1-b481-f1e31b03a3ed,34.135899,33.965477,-117.427799,-117.653303
RouteID_574baa38-5f17-49fc-a72c-1de7461af647,33.86721,33.688122,-117.847178,-118.016794
RouteID_5756f864-0311-422a-a8dd-911edae3f21e,33.965477,33.924852,-117.653303,-117.697546
RouteID_576b2920-da3a-4a68-bcaf-ab98e3449b38,34.086865,33.965477,-117.629294,-117.666704
RouteID_57bf5363-e471-49d2-a479-03e8cde0f0d7,33.766322,33.688122,-117.834189,-117.864579
RouteID_5809741c-18f3-4152-a8c1-eb087a579b40,34.154155,33.965477,-117.56536,-117.653303
RouteID_580edacf-4f04-41b2-8432-673905e2c070,34.134029,33.965477,-117.603764,-117.653303
RouteID_581b70db-f11a-4bdf-a93f-2637f25c0e87,33.770718,33.688122,-117.847178,-117.945492
RouteID_58405a50-8e98-46d0-a99f-601d91393849,34.157252,33.965477,-117.435298,-117.653303
RouteID_586ebeef-3109-4bf0-a325-a8e3b95464fd,33.992063,33.965477,-117.546855,-117.653303
RouteID_58d07521-f7a1-4650-b75c-a6760497e3a9,33.918699,33.766146,-118.168378,-118.324843
RouteID_5970790c-ef7f-455d-8162-740af880f42f,34.162426,33.965477,-117.651389,-117.680471
RouteID_599f5d4b-9066-41e8-82b5-f3791d13205c,34.134539,33.965477,-117.600471,-117.653303
RouteID_59b809b6-be7a-4e0a-8773-1c03209c0586,33.796216,33.688122,-117.836853,-117.888129
RouteID_59dfa148-c89d-4ad4-ac4f-f44d1245bdcb,34.150909,33.965477,-117.616872,-117.653303
RouteID_59e5d64b-61a0-4207-85a4-f4327561f191,33.965477,33.824423,-117.653303,-117.828563
RouteID_59e9d4fd-01aa-48aa-a89d-54607042c7ca,33.688122,33.61751,-117.555761,-117.847178
RouteID_5a1e4624-a5c7-4e5d-af12-293b1feb5d9a,33.688122,33.648163,-117.822478,-117.847178
RouteID_5a265b14-1b0f-4b50-a91f-42514e639b0b,33.965477,33.831156,-117.653303,-118.0059
RouteID_5a5702bc-7d7a-447a-9377-8464402e0c2f,33.965477,33.87776,-117.653303,-117.869128
RouteID_5a6c0fb5-81ef-434c-9201-704a8c809221,33.784009,33.688122,-117.847178,-118.135041
RouteID_5aba8abc-16d8-4d96-8ab0-db12cc6e1927,33.998495,33.936139,-117.29738,-117.473742
RouteID_5ad0aa27-f172-4aa5-a5b6-ce86618ec180,33.688122,33.605259,-117.841986,-117.865427
RouteID_5ad95424-9ff6-4612-b802-ce2b9a623c4c,33.965477,33.862172,-117.653303,-117.813472
RouteID_5ae55644-a110-4c87-a994-3342132ebfff,33.688122,33.549455,-117.723853,-117.847178
RouteID_5af5d62a-c0b0-4ff0-bcd9-a18ecee43b1b,33.937865,33.866237,-117.29738,-117.421074
RouteID_5affaf77-93cc-445f-a822-0df4540069e1,33.718137,33.688122,-117.773018,-117.847178
RouteID_5affbcef-7a2e-4d5f-a8a2-976115852193,33.965477,33.884354,-117.509918,-117.653303
RouteID_5b2828e3-f862-4a42-80ef-a6e184ee1922,34.106281,33.937865,-117.29738,-117.36017
RouteID_5b7362fc-e490-49c8-a8cd-8ae3ad99bcd7,34.135191,33.937865,-117.169264,-117.29738
RouteID_5ba348e0-9879-4023-a755-bd7aea6e9273,33.688122,33.401345,-117.588994,-117.847178
RouteID_5be5334c-9e09-4a6f-9658-f4821cd4ef88,34.121099,33.965477,-117.586376,-117.653303
RouteID_5bf303a5-7013-4272-a70c-e0b61e03afeb,33.688122,33.621335,-117.847178,-117.916421
RouteID_5c330b18-81e1-4af7-9a32-67edaa0cab82,34.186107,33.965477,-117.284701,-117.653303
RouteID_5c95858c-31d7-4e44-98e5-86c087b04b35,33.700339,33.684302,-117.847178,-118.017521
RouteID_5cb66cca-5657-4d1a-930d-0da206555c85,33.965477,33.845439,-117.554304,-117.653303
RouteID_5cbe4f41-139d-4c82-8109-648bda1b6852,33.965477,33.834642,-117.653303,-117.951164
RouteID_5ce012cc-8240-43fc-9ea5-0217b6e50ace,33.965477,33.86861,-117.653303,-117.84467
RouteID_5ce9a389-d2ee-4f81-9dda-274f10134446,33.793671,33.688122,-117.847178,-117.971111
RouteID_5e6a93dd-b0a0-41d3-bbd7-87ba276b958f,33.688122,33.509975,-117.688255,-117.847178
RouteID_5ea8d2e8-2611-45da-a810-f9b9719c5056,33.965477,33.843779,-117.560662,-117.653303
RouteID_5eccbcab-30b7-4a2f-a712-001c91327508,33.965477,33.868594,-117.653303,-117.840184
RouteID_5f261852-f5ad-4c8b-8e66-f9253cf851fc,33.764891,33.688122,-117.847178,-118.162227
RouteID_5f318faa-c9d2-4e60-b065-03271f33b21a,33.965477,33.842616,-117.497994,-117.653303
RouteID_604e5490-62ef-4ed7-ac32-615177caeccd,33.965477,33.898051,-117.653303,-117.910855
RouteID_60906205-46ea-4848-b99f-899b475c89e0,33.965477,33.864248,-117.653303,-118.009601
RouteID_60c70dbe-e28b-4c27-a4da-737ee54dd62e,34.160054,33.965477,-117.636788,-117.679682
RouteID_60dc2b72-fb7d-4167-8f4d-1d6c5a699af4,34.192549,33.965477,-117.400541,-117.653303
RouteID_61045937-ddc9-4d0c-928a-9dd8fa22643e,34.158288,33.965477,-117.635019,-117.662915
RouteID_61c0fe82-17c4-4fff-bd1a-0e59d876583d,33.965477,33.884684,-117.653303,-117.90961
RouteID_61fd9321-e708-4506-aa99-05b723eb426d,33.765163,33.688122,-117.847178,-117.962608
RouteID_623dc562-7620-437a-a011-2d6ae75997c4,33.965477,33.890577,-117.653303,-117.807556
RouteID_62911aa7-8a7b-4485-98c3-8d2866b5f70a,33.965477,33.921048,-117.653303,-117.879062
RouteID_62be4946-fa18-4560-b0e1-a9eb1ba6c294,33.955006,33.917009,-117.29738,-117.364701
RouteID_62e0eb6f-ab70-47aa-80bf-488660609545,33.688122,33.509829,-117.688328,-117.847178
RouteID_63082340-9355-4199-8701-836748c0918f,34.15856,33.965477,-117.616879,-117.653303
RouteID_631b51e3-0491-4649-951a-388ccecce8a5,33.718695,33.688122,-117.847178,-117.991074
RouteID_634b5256-0a60-4533-90aa-3c918c02d7d2,33.965477,33.84619,-117.653303,-117.909599
RouteID_63a2c6a7-2ff5-4271-8f09-c8fa383523c7,33.952832,33.894469,-117.29738,-117.423223
RouteID_63aba43a-1712-46a9-97e5-b26e3cb893e1,33.728919,33.688122,-117.847178,-118.084848
RouteID_6483e9d1-846d-4b78-a904-88752be16537,33.965477,33.81104,-117.653303,-117.843617
RouteID_6499013e-ff35-4428-a95f-709b0b164814,33.688122,33.485649,-117.692673,-117.847178
RouteID_64fa4abf-e4ef-440f-b535-25e59f83358a,33.688122,33.544585,-117.693127,-117.847178
RouteID_65186a23-6846-40b5-93ef-efa494b67c75,34.011536,33.965477,-117.643752,-117.673214
RouteID_65bf725d-9a2f-4af4-9cba-f063dedbcb5c,34.085629,33.937865,-117.160802,-117.29738
RouteID_65e53a29-3e94-44a7-8072-f6cd1c4b2af1,34.086885,33.965477,-117.647472,-117.686791
RouteID_661eb935-f4d3-49bf-9718-deb80e95affa,33.965477,33.825296,-117.653303,-117.857421
RouteID_66e8f2b9-bfeb-4328-8c5a-26f62e7ae51b,33.965477,33.868539,-117.653303,-117.857819
RouteID_67869971-c56f-4149-86cc-36f2e943ab89,33.965477,33.868459,-117.653303,-117.808718
RouteID_67c3614a-6bed-447c-9486-f10384e27bfa,34.144684,33.965477,-117.543471,-117.653303
RouteID_67fbe551-9b38-4850-b50e-0476ed14a2b2,33.82623,33.688122,-117.847178,-118.029496
RouteID_680d0ea5-ced0-4beb-9700-39ef3fb02929,33.688122,33.440609,-117.633735,-117.847178
RouteID_68725bc8-152e-468f-9301-49eeb0fb845f,34.086745,33.965477,-117.652618,-117.706444
RouteID_693365f8-7f8f-4b9f-82de-41ac6fcc4f81,33.980849,33.961826,-117.541366,-117.653303
RouteID_6935632e-4d10-4896-8a92-f5de8cea63df,33.965477,33.87246,-117.653303,-117.786161
RouteID_69371147-15a1-4e25-87bc-12be04447909,33.965477,33.889001,-117.653303,-117.926596
RouteID_69458eb9-a627-4b42-b269-c7b63f2204c5,33.965477,33.900523,-117.653303,-117.86993
RouteID_698161d4-50bb-4b9c-916f-9859a2ef3235,34.024047,33.937865,-117.035341,-117.29738
RouteID_6981c236-f07d-4813-96d8-64982d5dcfd8,33.965477,33.834214,-117.653303,-117.802688
RouteID_6a9cdc5f-7560-4ff3-a7df-88ca5c27fb08,33.688122,33.623446,-117.847178,-117.955791
RouteID_6aae0744-8aa8-48a4-97b7-9d5445cc67c8,34.011415,33.965477,-117.525579,-117.653303
RouteID_6bb9acca-a9d7-4cc6-8f6e-82a2734e58ac,33.965477,33.868539,-117.653303,-117.868574
RouteID_6bc7fb1b-07a8-4a82-ae73-729d606702f6,34.124781,33.965477,-117.545969,-117.653303
RouteID_6d4caf2d-deb1-45a5-8bad-135060431277,33.965477,33.868191,-117.653303,-117.87945
RouteID_6e653b20-4ee0-409e-bed7-11296dd830b1,33.965477,33.883666,-117.503485,-117.653303
RouteID_6ef5ac13-f69c-46b9-b3bf-45464fd3acd3,33.965477,33.921726,-117.653303,-117.920353
RouteID_6f5c8b6b-5b7f-46b4-854d-7db0085e4dbe,33.688122,33.636644,-117.681886,-117.847178
RouteID_6f830b1f-2273-4331-b748-9d217e0ab022,34.116076,33.965477,-117.601137,-117.653303
RouteID_7063dcdc-b9ec-4503-8354-21bcbce94498,33.688122,33.54377,-117.630088,-117.847178
RouteID_70f9fa71-a0d4-49f0-b13b-9758f713830f,33.812829,33.688122,-117.847178,-117.932472
RouteID_714db43b-d251-4a62-99cc-c3cd4667bbc9,34.15854,33.965477,-117.625692,-117.657896
RouteID_715063f1-4c84-4435-9019-6cd19d80216d,33.867092,33.688122,-117.847178,-118.019874
RouteID_724f766b-f79f-4c5c-942f-b0b3873d9cd1,33.965477,33.849321,-117.653303,-117.753564
RouteID_7296bfa5-6321-4cb2-b9ef-d0432123fcfc,34.157258,33.965477,-117.43538,-117.653303
RouteID_72ed01c7-3b92-4a47-90a8-12ce451e6431,34.2261,33.965477,-117.338385,-117.653303
RouteID_731b810f-e6c6-4fba-be06-724cb9439696,33.747134,33.688122,-117.847178,-117.893523
RouteID_739a70f6-8fee-4630-8793-28af0c9c0e13,33.965477,33.87207,-117.653303,-117.786161
RouteID_73e8ec4a-480a-40d7-b95d-21305b89d73a,33.937865,33.88224,-117.29738,-117.488207
RouteID_73f98fd1-d5b7-4e91-acd1-cbcac18475d1,33.937865,33.896745,-117.29738,-117.488981
RouteID_7419a5ec-c467-4dc4-8602-329c06584580,33.688122,33.627866,-117.642513,-117.847178
RouteID_742d48d5-2a3f-4e4e-81f7-900daaf7a429,33.78678,33.688122,-117.831888,-117.855408
RouteID_754d4b2e-76e1-4e47-b41a-1d71d051ee10,33.965477,33.917399,-117.653303,-117.961813
RouteID_757e80bd-c653-4158-bd6e-599629ad59dd,33.965477,33.88909,-117.653303,-117.952794
RouteID_75a280d6-4ee7-4f81-80b7-c03eef7cfe23,33.688122,33.65395,-117.847178,-117.924234
RouteID_75ae7a82-c85f-4d10-b6fa-e0cb7191ca12,34.096225,33.965477,-117.406506,-117.653303
RouteID_75b935ab-337c-483d-ab00-94c16ae847e7,33.937865,33.907533,-117.29738,-117.511976
RouteID_75cc212f-60f2-44fe-8822-7552ab5702fe,33.688122,33.615834,-117.847178,-117.928291
RouteID_75ce278b-c891-4678-be9b-2cc53377e03e,33.965477,33.885484,-117.502714,-117.653303
RouteID_76a19e20-f554-4076-8965-3b4c2805e8eb,34.124236,33.965477,-117.485711,-117.653303
RouteID_76a58927-77b7-4198-9247-23ad9f48b4a9,33.806725,33.688122,-117.847178,-117.94786
RouteID_76c0fb16-8297-40be-bce3-6d76e2e65e03,33.965477,33.864039,-117.594647,-117.653303
RouteID_76fe308e-7e7e-4eac-b3dc-2fc2c721e357,33.965477,33.843753,-117.653303,-117.975096
RouteID_7748ecc1-61c1-4cc3-9598-a149608aa36c,33.965477,33.891957,-117.537341,-117.653303
RouteID_774c1a3f-8954-4f97-9549-8f7d47b5cfa7,34.159122,33.937865,-117.200206,-117.29738
RouteID_779136da-5652-4e01-8184-0af8e8695e98,33.75281,33.688122,-117.847178,-117.927607
RouteID_77c7db6e-260b-4e42-b921-36f117c83f82,33.688122,33.572889,-117.733869,-117.847178
RouteID_781d1f76-a44d-4b20-af9d-f249a9b2906c,34.144541,33.965477,-117.616871,-117.653303
RouteID_78a1dedd-dbc5-4e7e-b7bc-ce2d61ebcfdd,33.688122,33.637528,-117.847178,-117.97066
RouteID_78e1bb10-27af-414e-825f-42ec4ac64f41,34.16505,33.965477,-117.559438,-117.653303
RouteID_794a97b1-5b9d-4bf7-9739-f916f18009d0,33.937865,33.685454,-117.178157,-117.29738
RouteID_794bc22d-7b1e-4e89-954b-d949c2699f4f,33.965477,33.90055,-117.653303,-117.876302
RouteID_797c0579-0ef4-4ef9-931e-9fb0924862bb,33.973463,33.936196,-117.29738,-117.435691
RouteID_79ae01f4-15dd-467a-88e5-34fc99228081,34.160293,33.965477,-117.647075,-117.680503
RouteID_7a0cc407-8b3f-4c47-a855-f31b16d4beab,34.120684,33.965477,-117.594056,-117.653303
RouteID_7a7ce8c2-4241-4293-8bcf-29fe22aa506b,33.688122,33.653986,-117.847178,-117.924777
RouteID_7a916540-3e21-42a8-b51a-db3170cb2bca,33.735194,33.688122,-117.847178,-118.00192
RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,34.106482,33.965477,-117.60366,-117.653303
RouteID_7bcaab28-d408-4b9f-9297-ce18e0dd2365,33.918699,33.819354,-118.117092,-118.324843
RouteID_7bdf05d9-70ac-4655-8606-a57a49812c24,33.937865,33.895971,-117.29738,-117.453195
